SIRET,NIC_ministere,SIREN,Code_CJ3,Raison_sociale,Nom,Prenom,Enseigne,Nom_commercial,Sigle,Code_Etat,Date_de_l_etat,Code_NAF2_10,Code_NAF2_38,Code_activite,Date_debut_activite,Ancien_code_APE,Code_Qualite_siege,NIC_du_siege,Code_UT_du_siege,Siege_et_region,Siege_et_departement,Code_tutelle,Tranche_eff__INSEE,Annee_tranche_eff_,Dernier_eff__physique,Date_der_eff_physique,Source_dernier_eff_phy,Eff_Physique_extrait,Date_Eff_phy_extrait,Source_Eff_phy_extrait,Dernier_effectif_ETP,Date_der_eff_ETP,Source_dernier_eff_ETP,Code_Employeur,Date_employeur,Date_de_creation,Code_Modalite_activ_,Code_Car__saisonnier,Code_Car__auxiliaire,Code_Marchand,Code_Accepte_refuse,Code_Region,Code_Departement,Code_UT,Code_Section,Date_Debut_section,Code_rivoli_de_la_voie,Numero_dans_la_voie,Code_Indice_repetition,Code_Type_de_voie,Libelle_voie,Complement_adresse,Code_postal,Code_commune,Libelle_commune,Annee_IDCC,Codes_IDCC
42915107900010,0,429151079,6540,LOUBET ET FILS SCI,,,,,,1,01/01/2000,7,L,6820B,05/01/2008,702C,2,00010,09,RR,DD,1,02,31/12/2012,3,31/12/2012,230,,,,,,,O,,01/01/2000,S,P,N,MARCH,1,76,09,09,09U01,11/11/2014,09061-00000098233,,,,LAGREMOUNAL,,09350,09061,LES BORDES SUR ARIZE,2014,3
42932583000025,0,429325830,10XX,,GUIONY,JEAN PHILIPPE,,,,3,14/01/2016,6,K,6622Z,05/01/2008,672Z,7,00041,31,RR,DD,1,02,31/12/2012,0,14/01/2016,217,,,,,,,N,,01/06/2000,S,P,N,MARCH,1,76,31,31,31U05,07/11/2014,315553204,32,,RUE,DU FAUBOURG BONNEFOY,,31500,31555,TOULOUSE,2014,2
42935408700018,0,429354087,5202,PHARMACIE DU BOURG,,,,,,1,01/02/2000,4,G,4773Z,05/01/2008,523A,2,00018,12,RR,DD,1,01,31/12/2012,2,31/12/2012,230,,,,,,,O,,01/02/2000,S,P,N,MARCH,1,76,12,12,12U01,,122020280,5,,PL,DU BOURG,,12000,12202,RODEZ,2014,1
42936087800046,0,429360878,5499,CARROUSSEL SALON,,,,,,3,15/10/2007,10,R,9321Z,05/01/2008,923F,3,00053,34,RR,DD,1,,,0,15/10/2007,217,,,,,,,N,,26/07/2001,S,P,N,MARCH,1,76,34,34,34U01,05/09/2014,34003-00001470678,,,,LE CAP D AGDE,VILLA PETIT PIOCH,34300,34003,AGDE,2010,1
42937699900018,0,429376999,10XX,,ROMIGUIERE,CELINE,,,,3,30/09/2012,10,S,9602B,05/01/2008,930E,2,00034,12,RR,DD,1,00,31/12/2012,2,31/12/2012,230,,,,,,,N,,11/01/2000,S,P,N,MARCH,1,76,12,12,12U01,,122021870,39,,AV,TARAYRE,,12000,12202,RODEZ,2011,0
42946359900010,0,429463599,5499,SNC LE PALERME,,,,LE PALERME,,1,02/01/2000,4,I,5610A,05/01/2008,553A,2,00010,32,RR,DD,1,01,31/12/2012,2,31/12/2012,230,,,,,,,O,,02/01/2000,S,P,N,MARCH,1,76,32,32,32U01,08/11/2014,320130640,5,,PL,BETCLAR,,32000,32013,AUCH,2013,1
42959905300031,0,429599053,9220,SENIORS PRESENCE,,,,,,3,14/09/2017,9,QB,8810A,,851G,7,00049,34,RR,DD,1,21,31/12/2012,0,14/09/2017,217,,,,,,,N,,01/07/2006,S,P,N,MARCH,1,76,34,34,34U02,05/09/2014,341721095,12,,RUE,CASTILHON,,34000,34172,MONTPELLIER,2014,2
42963769700013,0,429637697,5498,MATMOR,,,,,,3,21/01/2015,4,G,4764Z,05/01/2008,524W,7,00021,81,RR,DD,1,02,31/12/2012,0,21/01/2015,217,,,,,,,N,,15/02/2000,S,P,N,MARCH,1,76,81,81,81U01,,81284-00001465399,,,,_VOIE NON PRECISEE,ZAC LA BAUTE,81990,81284,LE SEQUESTRE,2014,1
42964172300029,0,429641723,5499,SARL NADAL,,,NOUKY,QUETSCH,,1,31/01/2004,4,G,4771Z,05/01/2008,524C,6,00011,65,RR,DD,1,01,31/12/2012,2,31/12/2012,230,,,,,,,O,,01/02/2000,S,P,N,MARCH,1,76,65,65,65U01,11/11/2014,654401830,2,,PL,JEAN JAURES,2-4,65000,65440,TARBES,2014,1
42967789100021,0,429677891,5499,EDITIONS VERSION ORIGINALE,,,RESPYR,,,1,09/07/2001,5,JA,5814Z,05/01/2008,221E,2,00021,31,RR,DD,1,01,31/12/2012,4,31/12/2012,230,,,,,,,O,,09/07/2001,S,P,N,MARCH,1,76,31,31,31U03,07/11/2014,315554816,125,,AV,JULES JULIEN,,31400,31555,TOULOUSE,2014,9
42969321100048,0,429693211,5499,INTERBUREAU,,,,INTER BUREAU,,3,02/04/2012,4,G,4619A,05/01/2008,511U,7,00055,34,RR,DD,1,00,31/12/2009,0,02/04/2012,217,,,,,,,N,,01/08/2007,S,,N,MARCH,1,76,34,34,34U01,05/09/2014,34094-00001987852,98,,,DOMAINE DE CABREROLLES,,34290,34094,ESPONDEILHAN,2009,1
42973462700061,0,429734627,9220,ASS. REGION. DE LA FORET & DU BOIS DU LR,,,,,ARFOBOIS,1,15/06/2012,10,S,9499Z,,913E,1,00061,34,,,1,02,31/12/2012,4,31/12/2012,230,,,,,,,O,,15/06/2012,S,,N,NMPRI,1,76,34,34,34U03,05/09/2014,34217-00000535092,385,,AV,DES BARONNES,,34730,34217,PRADES LE LEZ,2014,9
42973889100036,0,429738891,5499,LE TOIT DU MONDE,,,,ERA CENTRE IMMOBILIER - E.T.I.,,3,04/06/2012,7,L,6831Z,05/01/2008,703A,2,00036,65,RR,DD,1,00,31/12/2012,2,31/12/2012,230,,,,,,,N,04/06/2012,01/05/2004,S,P,N,MARCH,1,76,65,65,65U01,11/11/2014,654400440,2,,AV,BERTRAND BARERE,,65000,65440,TARBES,2012,1
42978674200016,0,429786742,5499,ARMEMENT DES GERARD-LUC,,,,,,3,01/09/2014,1,A,0311Z,05/01/2008,050A,7,00024,34,RR,DD,3,,,0,01/09/2014,217,,,,,,,N,,01/03/2000,S,P,N,MARCH,1,76,34,34,34U01,,340031984,6,,RUE,DE LA RIVIERE,LOT STE MARIE,34300,34003,AGDE,2013,9
42991271000010,0,429912710,10XX,,ZARAGOZA,FABIENNE,,,,1,23/12/1999,4,G,4724Z,05/01/2008,522G,2,00010,34,RR,DD,1,01,31/12/2012,1,31/12/2012,230,,,,,,,O,,23/12/1999,S,P,N,MARCH,1,76,34,34,34U01,05/09/2014,34150-00000528328,28,,AV,DES CAMPINGS,,34340,34150,MARSEILLAN,2014,2
42994361600053,0,429943616,5499,SAMIM DIRECTIMMO,,,,DIRECTIMMO-AGENCE IMMOBILIERE SAMIM,,3,01/07/2010,8,MC,7311Z,05/01/2008,744B,6,00087,30,RR,DD,1,,,1,04/12/2011,215,,,,,,,N,01/07/2010,15/04/2007,S,P,N,MARCH,1,76,30,30,30U02,05/09/2014,30263-00000436436,3,,BD,DES REMPARTS,,30170,30263,SAINT HIPPOLYTE DU FORT,2012,1
42995529710338,0,429955297,5710,MANPOWER FRANCE,,,,MANPOWER,,1,17/01/2005,8,N,7820Z,05/01/2008,745B,3,12359,92,11,92,1,,,6,31/12/2010,241,,,,,,,O,,17/01/2005,S,P,N,MARCH,1,76,34,34,34U01,05/09/2014,340324425,12,B,AV,JEAN FOUCAULT,,34500,34032,BEZIERS,2014,2
42996966000027,0,429969660,5499,COULEURS ET MATIERES,,,,,,3,01/03/2013,3,F,4334Z,05/01/2008,454J,7,00035,30,RR,DD,1,01,31/12/2010,0,01/03/2013,217,,,,,,,N,,01/04/2003,S,P,N,MARCH,1,76,30,30,30U02,05/09/2014,301895150,392,,CHE,MAS D ALESTI,,30000,30189,NIMES,2011,1
42998667200039,0,429986672,6533,GAEC DES COSTES GOZON,,,,,,1,08/01/2010,1,A,0145Z,,012C,2,00039,12,RR,DD,3,,,0,08/01/2010,210,,,,,,,N,,08/01/2010,S,,N,MARCH,1,76,12,12,12U01,,12078-00001746371,,,,_VOIE NON PRECISEE,,12400,12078,LES COSTES GOZONS,2014,9
42999617600021,0,429996176,5499,M.A.J,,,,,,1,01/07/2008,10,S,9602A,,930D,2,00021,11,RR,DD,1,02,31/12/2012,3,31/12/2012,230,,,,,,,O,,01/07/2008,S,,N,MARCH,1,76,11,11,11U01,06/09/2014,112623580,1,,RUE,MICHEL ANGE,LES TERRASSES DE LA CLAP,11100,11262,NARBONNE,2014,2
43009592700033,0,430095927,5499,POLY PAINT,,,,,,1,01/08/2008,2,CH,2599B,09/10/2008,518N,2,00033,31,RR,DD,1,,,1,27/01/2013,215,,,,,,,O,,01/08/2008,S,P,N,MARCH,1,76,31,31,31U03,07/11/2014,31395PR01,4,,RUE,DE MARCLAN,ZI DE MARCLAN,31600,31395,MURET,2014,1
43016182800016,0,430161828,10XX,,MARQUES,ILIDIO,,,,1,04/04/2000,3,F,4312B,05/01/2008,451B,2,00016,30,RR,DD,1,01,31/12/2012,1,31/12/2012,230,,,,,,,O,12/02/2007,04/04/2000,S,P,N,MARCH,1,76,30,30,30U01,05/09/2014,30039-00000422178,2,,RUE,DU CAVADOU,,30320,30039,BEZOUCE,2014,1
43020795100012,0,430207951,5499,GARAGE DE L'EUROPE,,,,,,1,01/04/2000,4,G,4520A,05/01/2008,502Z,2,00012,66,RR,DD,1,01,31/12/2012,1,31/12/2012,230,,,,,,,O,01/01/2004,01/04/2000,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,66138-00001029903,23,,RUE,DE L'EUROPE,,66600,66138,PEYRESTORTES,2014,1
43022268700039,0,430222687,10XX,,HUC,CHRISTOPHE,,,,3,31/10/2016,3,F,4334Z,,454J,2,00039,12,RR,DD,1,01,31/12/2012,0,31/10/2016,217,,,,,,,N,,21/01/2008,S,,N,MARCH,1,76,12,12,12U01,,12251-00002072771,,,,MONTPLAISIR,,12400,12251,SAINT VICTOR ET MELVIEU,2014,1
43022300800029,0,430223008,10XX,,LEDUC,JEAN-VINCENT,,,,1,01/01/2006,3,F,4399C,05/01/2008,452V,2,00029,12,RR,DD,1,01,31/12/2012,1,31/12/2012,230,,,,,,,O,01/01/2006,01/01/2006,S,P,N,MARCH,1,76,12,12,12U01,,12167-00001935001,,,,SALS,,12270,12167,NAJAC,2014,1
43023411200026,0,430234112,10XX,,CAPILLA MANZANO,NICOLAS,,,,3,01/05/2010,3,F,4399C,05/01/2008,452V,7,00034,65,RR,DD,1,00,31/12/2010,0,31/12/2010,230,,,,,,,N,,01/03/2006,S,,N,MARCH,1,76,65,65,65U01,11/11/2014,654170660,29,,RUE,DE LA REPUBLIQUE,,65600,65417,SEMEAC,2010,9
43025465600035,0,430254656,5499,EUROCOURTAGE MEDITERRANEE,,,,,,3,15/02/2011,6,K,6622Z,05/01/2008,672Z,7,00043,66,RR,DD,1,01,31/12/2010,0,15/02/2011,217,,,,,,,N,,01/04/2001,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,660370128,2,,RUE,DE LA CLOSE,,66140,66037,CANET EN ROUSSILLON,2011,2
43026284000019,0,430262840,10XX,,LARROUY,STEPHANE,,HOTEL RESTAURANT LES ARDIDES,,1,30/11/2012,4,I,5630Z,01/07/2013,551A,2,00019,65,RR,DD,1,00,31/12/2010,0,01/12/2012,217,,,,,,,N,,01/05/2000,S,P,N,MARCH,1,76,65,65,65U01,11/11/2014,65096-00001016223,,,RTE,DE BAGNERES,HOTEL RESTAURANT LES ARD,65130,65096,BONNEMAZON,2011,1
43026697300022,0,430266973,5499,CANICULE DIFFUSION,,,,,,3,30/06/2011,4,G,4752A,05/01/2008,524N,7,00030,34,RR,DD,1,01,31/12/2010,0,30/06/2011,217,,,,,,,N,,01/01/2005,S,P,N,MARCH,1,76,34,34,34U02,05/09/2014,34010-00001614003,,,CHE,DU MOULIN DE L'ERAU,ZA LES GARRIGUES,34150,34010,ANIANE,2011,0
43026747600041,0,430267476,5498,NEO TECH CONSTRUCTION,,,,,,1,01/01/2013,3,F,4399C,01/01/2013,452V,2,00041,34,,,1,,,1,23/02/2014,215,,,,,,,O,,01/01/2013,S,,N,MARCH,1,76,34,34,34U03,05/09/2014,340570082,380,,AV,ANDRE AMPERE,,34170,34057,CASTELNAU LE LEZ,2014,1
43035097500032,0,430350975,5498,ACTIV ELEC,,,,,,3,31/12/2014,3,F,4321A,,453A,2,00032,65,RR,DD,1,03,31/12/2012,0,31/12/2014,217,,,,,,,N,,03/05/2010,S,,N,MARCH,1,76,65,65,65U01,11/11/2014,654402118,31,,AV,DE LA LIBERATION,,65000,65440,TARBES,2014,0
43046360400016,0,430463604,5499,SOCIETE ABAD,,,,,,3,01/06/2011,4,G,4711D,05/01/2008,521D,2,00016,66,RR,DD,1,00,31/12/2009,0,13/01/2017,217,,,,,,,N,,01/05/2000,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,66004-00001022536,,,AV,DE MONT LOUIS,IMMEUBLE PANORAMIC II,66210,66004,LES ANGLES,2009,2
43122158900010,0,431221589,5498,SNC PHARMACIE CHARDARD,,,,PHARMACIE DORE,,3,30/06/2014,4,G,4773Z,05/01/2008,523A,2,00010,31,RR,DD,1,02,31/12/2012,0,21/03/2015,217,,,,,,,N,,18/04/2000,S,P,N,MARCH,1,76,31,31,31U03,07/11/2014,315555132,2,,BD,LAZARE CARNOT,,31000,31555,TOULOUSE,2014,1
43127689800035,0,431276898,5499,LE RIM SARL,,,,LE RIM,,1,26/06/2006,4,I,5610C,05/01/2008,553B,2,00035,34,RR,DD,1,00,31/12/2012,0,31/12/2012,230,,,,,,,N,,26/06/2006,S,P,N,MARCH,1,76,34,34,34U01,05/09/2014,341080873,1,,AV,VAUBAN,,34110,34108,FRONTIGNAN,2014,9
43133014100059,0,431330141,5499,NET & BUSINESS,,,,,,3,03/11/2011,5,JC,6202B,,722C,6,00018,36,24,36,1,,,0,03/11/2011,217,,,,,,,N,,26/10/2009,S,P,N,MARCH,1,76,81,81,81U01,,810653915,31,,RTE,DE TOULOUSE,,81100,81065,CASTRES,2011,1
43136844800020,0,431368448,5499,EVE,,,C. MOON PALACE,C. MOON PALACE,,1,28/06/2002,10,R,9004Z,05/01/2008,923D,2,00020,31,RR,DD,1,12,31/12/2009,8,31/12/2010,241,,,,,,,O,01/09/2005,28/06/2002,S,P,N,MARCH,1,76,31,31,31U05,07/11/2014,315060774,10,,BD,DU LIBRE ECHANGE,,31650,31506,SAINT ORENS DE GAMEVILLE,2012,0
43140001900037,0,431400019,5499,E.P.C.LAURAGAIS,,,,,,3,01/01/2016,3,F,4321A,,453A,7,00045,31,RR,DD,1,03,31/12/2012,0,01/01/2016,217,,,,,,,N,01/01/2016,01/11/2008,S,,N,MARCH,1,76,31,31,31U03,07/11/2014,31165-00000449595,8,,BD,DE LA LEZE,,31600,31165,EAUNES,2014,1
43143079200025,0,431430792,5499,SARL MONTANER ET FILS,,,LEUCATE BARCARES AUTOMOBILES,,,1,01/01/2004,4,G,4730Z,05/01/2008,505Z,6,00017,66,RR,DD,1,00,31/12/2012,0,31/12/2012,230,,,,,,,N,,01/01/2004,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,660170169,,,RUE,HAITI,ZONE K EST,66420,66017,LE BARCARES,2012,1
43149252900026,0,431492529,10XX,,ARNAL,YVON,,,,1,16/02/2005,3,F,4331Z,05/01/2008,454A,2,00026,48,RR,DD,1,01,31/12/2012,1,31/12/2012,230,,,,,,,O,,16/02/2005,S,P,N,MARCH,1,76,48,48,48U01,06/09/2014,48081-00000763876,,,LOT,LES TERRES BLEUES,,48000,48081,LANUEJOLS,2014,2
43156688400018,0,431566884,5202,FROMAGERIES DU LEVEZOU,,,,,,1,11/04/2000,2,CA,1051C,,155D,2,00018,12,RR,DD,1,11,31/12/2012,20,31/12/2012,230,,,,,,,O,01/01/2004,11/04/2000,S,P,N,MARCH,1,76,12,12,12U01,,12299-00000144165,,,,ZA DE PONGANIES,,12430,12299,VILLEFRANCHE DE PANAT,2014,0
43161873500010,0,431618735,5499,GM,,,,CAMILLE ALBANE,,1,01/06/2000,10,S,9602A,05/01/2008,930D,2,00010,30,RR,DD,1,02,31/12/2012,3,31/12/2012,230,,,,,,,O,01/01/2004,01/06/2000,S,P,N,MARCH,1,76,30,30,30U01,05/09/2014,300072190,9,,RUE,DE LA REPUBLIQUE,,30100,30007,ALES,2014,2
43163447600011,0,431634476,5499,BASTIDE A BORN,,,,,,1,20/05/2000,4,I,5610A,05/01/2008,553A,2,00011,48,RR,DD,1,00,31/12/2012,0,31/12/2012,230,,,,,,,N,,20/05/2000,S,P,N,MARCH,1,76,48,48,48U01,06/09/2014,,,,,,,48260,48091,MARCHASTEL,2014,1
43163523400021,0,431635234,5498,A.M.BAT CONSTRUCTIONS,,,,,,3,01/02/2013,3,F,4391A,05/01/2008,452L,7,00039,31,RR,DD,1,11,31/12/2012,0,01/02/2013,217,,,,,,,N,01/02/2013,01/08/2006,S,P,N,MARCH,1,76,31,31,31U05,07/11/2014,311160500,38,,RUE,DES GRAVES,,31780,31116,CASTELGINEST,2013,1
43167408400014,0,431674084,5499,LES CARIOLETTES,,,,,,3,10/11/2016,4,I,5520Z,05/01/2008,552E,2,00014,66,RR,DD,1,00,31/12/2010,0,08/04/2017,217,,,,,,,N,10/11/2016,31/05/2000,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,66124-00001029305,1,,RUE,DES FONTANILLES,,66120,66124,FONT ROMEU ODEILLO VIA,2011,9
43181736000016,0,431817360,10XX,,JURADO,GILLES,,,,3,31/05/2011,3,F,4321A,05/01/2008,453A,7,00024,,RR,DD,1,,,0,31/05/2011,217,,,,,,,N,,14/06/2000,S,P,N,MARCH,1,76,31,31,31U02,07/11/2014,31455-00000460703,1,,RUE,DU PONT DE BRUNIS,,31310,31455,RIEUX VOLVESTRE,2009,1
43182276600033,0,431822766,10XX,,BOISSIER,THIERRY,,ECO SERVICE,,1,23/10/2011,4,G,4711C,,521C,2,00033,34,,,1,11,31/12/2012,18,31/12/2012,230,,,,,,,O,,23/10/2011,S,,N,MARCH,1,76,34,34,34U02,05/09/2014,341722460,19,,CRS,GAMBETTA,,34000,34172,MONTPELLIER,2013,1
43185377900046,0,431853779,10XX,,COURNEDE,FRANCOIS ELIE,,,,1,01/12/2006,4,I,5510Z,05/01/2008,551E,6,00038,34,76,66,1,00,31/12/2012,0,31/12/2012,230,,,,,,,N,,01/12/2006,S,P,N,MARCH,1,76,46,46,46U01,11/11/2014,46052-00001993541,,,,LE PECH,,46100,46052,CAMBOULIT,2014,9
43187012000018,0,431870120,9220,LE MALAZA GITE D'ETAPE ET DE SEJOUR,,,,,,3,31/12/2013,4,I,5520Z,05/01/2008,552E,2,00018,66,RR,DD,1,01,31/12/2012,0,31/12/2013,217,,,,,,,N,,15/06/2000,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,66142-00001509396,,,,_VOIE NON PRECISEE,CHEZ MME ALLIES ANNE MAR,66210,66142,PLANES,2013,1
43189109200022,0,431891092,5499,SARL CHANAY,,,,,,1,01/04/2006,3,F,4331Z,05/01/2008,454A,2,00022,65,RR,DD,1,02,31/12/2012,5,31/12/2012,230,,,,,,,O,01/04/2006,21/03/2006,S,P,N,MARCH,1,76,65,65,65U01,11/11/2014,65295-00001875755,2,,,ZI DE SOUSCATET,,65120,65295,LUZ SAINT SAUVEUR,2014,2
43189376700019,0,431893767,10XX,,GANDIA,JOSE,,AU PERE CANARD,,3,31/03/2017,4,I,5610A,05/01/2008,553A,2,00019,09,RR,DD,1,03,31/12/2012,0,31/03/2017,217,,,,,,,N,,02/05/2000,S,P,N,MARCH,1,76,09,09,09U01,11/11/2014,09265-00000102447,,,RUE,JEAN ARMAING,,09100,09265,SAINT JEAN DU FALGA,2014,1
43189536600026,0,431895366,5498,EURL LE BON CROISSANT,,,,,,3,15/10/2011,2,CA,1071C,05/01/2008,158C,6,00042,11,RR,DD,1,01,31/12/2010,0,15/10/2011,217,,,,,,,N,,08/12/2001,S,P,N,MARCH,1,76,11,11,11U01,07/11/2014,110690710,4,,AV,BUNAU VARILLA,,11000,11069,CARCASSONNE,2011,0
43191459700023,0,431914597,5498,LOGEPHIL,,,,,,1,27/06/2001,3,F,4322B,05/01/2008,453F,2,00023,31,RR,DD,1,,,1,18/09/2017,215,,,,,,,O,,27/06/2001,S,P,N,MARCH,1,76,31,31,31U03,07/11/2014,315550292,16,,AV,ANDRE BOUSQUAIROL,,31400,31555,TOULOUSE,2010,1
43191786300026,0,431917863,10XX,,AMESTOY,JOELLE MARIE-NOELLE,,PHARMACIE DES PYRENEES,,1,17/08/2004,4,G,4773Z,05/01/2008,523A,2,00026,31,RR,DD,1,03,31/12/2012,6,31/12/2012,230,,,,,,,O,,17/08/2004,S,P,N,MARCH,1,76,31,31,31U02,07/11/2014,314830280,11,,BD,CHARLES DE GAULLE,,31800,31483,SAINT GAUDENS,2014,1
43194145900023,0,431941459,5720,JM TB,,,,,,3,09/04/2016,4,H,4941B,02/09/2013,514S,7,00031,34,RR,DD,2,,,0,09/04/2016,217,,,,,,,N,09/04/2016,02/09/2013,S,P,N,MARCH,1,76,34,34,34U01,05/09/2014,34113-00000524567,18,,RUE,PAUL LANGEVIN,ZAE DE LA CLAU,34770,34113,GIGEAN,2014,9
43195780200025,0,431957802,5499,TRAITEUR TRADITION,,,,,,1,30/04/2007,2,CA,1085Z,01/04/2016,555D,2,00025,66,RR,DD,1,11,31/12/2012,15,31/12/2012,230,,,,,,,O,,30/04/2007,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,661360681,35,,RUE,ETTORE BUGATTI,,66000,66136,PERPIGNAN,2014,1
43205007800018,0,432050078,5720,TRANSPORTS SENGES CS32,,,,,,3,30/06/2015,4,H,4941B,05/01/2008,602L,7,00026,31,RR,DD,2,11,31/12/2012,0,30/06/2015,217,,,,,,,N,,02/06/2000,S,P,N,MARCH,1,76,31,31,31U02,07/11/2014,315880120,21,,CHE,DU BOIS VIEUX,,31270,31588,VILLENEUVE TOLOSANE,2014,0
43209250000011,0,432092500,5499,BISTRO DE LA BELLE EQUIPE,,,,,,1,01/07/2000,4,I,5610A,05/01/2008,553A,2,00011,31,RR,DD,1,02,31/12/2012,3,31/12/2012,230,,,,,,,O,01/01/2004,01/07/2000,S,P,N,MARCH,1,76,31,31,31U03,07/11/2014,315556984,22,,RUE,DES POLINAIRES,,31000,31555,TOULOUSE,2014,1
43212503700015,0,432125037,5499,CAFE DE LA GARE,,,,,,1,01/07/2000,4,I,5630Z,05/01/2008,554B,2,00015,30,RR,DD,1,01,31/12/2012,1,31/12/2012,230,,,,,,,O,01/01/2004,01/07/2000,S,P,N,MARCH,1,76,30,30,30U02,05/09/2014,30344-00000442061,30,,RUE,NEUVE,,30310,30344,VERGEZE,2014,1
43223624800022,0,432236248,5499,CONCEPT FORMATION ECOLE DE COIFFURE,,,CONCEPT FORMATION,,,3,27/07/2012,9,P,8532Z,,802C,6,00030,65,RR,65,1,00,31/12/2012,2,31/12/2012,230,,,,,,,N,,01/10/2008,S,P,N,MARCH,1,76,31,31,31U01,07/11/2014,315556084,5,,RUE,MONTOYOL,,31000,31555,TOULOUSE,2012,1
43227150000022,0,432271500,10XX,,LANGELIER,PATRICE SERGE,AUBERGE LE CEMALOUN,AUBERGE LE CEMALOUN,,3,29/08/2013,4,I,5610A,05/01/2008,553A,7,00030,31,RR,DD,1,00,31/12/2009,0,23/01/2014,217,,,,,,,N,,27/07/2007,S,P,N,MARCH,1,76,31,31,31U02,07/11/2014,31385-00001485865,10,B,LD,AU VILLAGE,AUBERGE LE CEMALOUN,31350,31385,MONTMAURIN,2009,1
43227180700013,0,432271807,5498,TOMARGO,,,,PIC LA LUNE,,1,13/07/2000,4,G,4771Z,05/01/2008,524C,2,00013,31,RR,DD,1,01,31/12/2012,1,31/12/2012,230,,,,,,,O,,13/07/2000,S,P,N,MARCH,1,76,31,31,31U05,07/11/2014,31561-00001471901,,,,CTRECOMMERCIAL ST CAPRAI,,31240,31561,L' UNION,2013,1
43228928800040,0,432289288,5499,NAVETTES & VOYAGES,,,,,N&V,1,01/04/2004,4,H,4939A,05/01/2008,602B,2,00040,82,RR,DD,2,12,31/12/2012,33,31/12/2012,230,,,,,,,O,,01/04/2004,S,P,N,MARCH,1,76,82,82,82U01,11/11/2014,82141-00002690416,6,,,CAPELANIOS,,82400,82141,POMMEVIC,2014,0
43229590500025,0,432295905,5499,SARL BATIMUR,,,,,,3,26/02/2010,3,F,4399C,05/01/2008,452V,2,00025,82,RR,DD,1,00,31/12/2010,0,31/12/2010,230,,,,,,,N,,04/06/2003,S,P,N,MARCH,1,76,82,82,82U01,11/11/2014,82186-00001274689,7,,IMP,DU 11 NOVEMBRE,,82400,82186,VALENCE,2010,0
43230417800036,0,432304178,5499,ALES,,,NOZ,NOZ,,1,01/04/2010,4,G,4719B,,521J,2,00036,30,RR,DD,1,03,31/12/2012,8,31/12/2012,230,,,,,,,O,,01/04/2010,S,P,N,MARCH,1,76,30,30,30U01,05/09/2014,302591030,1600,,RTE,(NATION.106) DE NIMES,,30560,30259,SAINT HILAIRE DE BRETHMAS,2014,9
43231320300056,0,432313203,5485,BIOLAB 66,,,,,,3,28/07/2011,9,QA,8690B,05/01/2008,851K,6,00015,66,RR,DD,1,11,31/12/2010,0,28/07/2011,217,,,,,,,N,,03/05/2007,S,P,N,MARCH,1,76,66,66,66U01,08/11/2014,66180-00002026098,3,,RUE,DOCTEUR RENE MARQUES,,66250,66180,ST LAURENT DE LA SALANQUE,2011,0
43236516100020,0,432365161,5499,COIFFURE DOMINIQUE,,,,,,3,31/08/2016,10,S,9602A,05/01/2008,930D,2,00020,81,RR,DD,1,02,31/12/2012,0,06/10/2016,217,,,,,,,N,,01/07/2000,S,P,N,MARCH,1,76,81,81,81U01,,81209-00001258789,12,,PL,DU MOULIN,,81660,81209,PONT DE LARN,2014,2
43237951900015,0,432379519,5499,SARL ZALIK,,,,,,1,01/06/2000,4,H,4941B,05/01/2008,602L,2,00015,48,RR,DD,2,11,31/12/2012,12,31/12/2012,230,,,,,,,O,01/01/2004,01/06/2000,S,P,N,MARCH,1,76,48,48,48U01,06/09/2014,48095A101,,,LOT,ZONE ARTISANALE DE GARDE,,48000,48095,MENDE,2014,0
43239770100017,0,432397701,5499,SARL VOLAILLES DE MONTESPIEU,,,,,,1,06/07/2000,4,G,4722Z,,741J,2,00017,81,RR,DD,1,01,31/12/2012,3,31/12/2012,230,,,,,,,O,,06/07/2000,S,P,N,MARCH,1,76,81,81,81U01,,81195-00001257994,12,,,MONTESPIEU,,81710,81195,NAVES,2014,0
43242127900014,0,432421279,9220,REBATIR,,,,,,1,01/02/2000,10,S,9499Z,05/01/2008,913E,2,00014,31,RR,DD,1,02,31/12/2012,3,31/12/2012,230,,,,,,,O,01/01/2004,01/02/2000,S,P,N,NMPRI,1,76,31,31,31U03,07/11/2014,315557344,11,,BD,DES RECOLLETS,,31400,31555,TOULOUSE,2014,2
43243363900031,0,432433639,5498,H 2 O DISTRIBUTION,,,MARINAL,H 2 O DISTRIBUTION,,1,10/09/2013,4,G,4789Z,,524Z,2,00031,31,RR,DD,1,,,1,09/02/2014,215,,,,,,,O,09/02/2014,10/09/2013,S,,N,MARCH,1,76,31,31,31U03,07/11/2014,31025-00002333116,,,,_VOIE NON PRECISEE,CLOS SABATHERY,31320,31025,AUREVILLE,2014,1
